PIDX   ,Country   ,Well           ,Type   ,Lith   ,Name                           ,Org_Id      ,Proj     ,Seq    ,File_Name_id   ,File_Name_Path   ,Instrument   ,Setup        ,Method   ,Operator   ,Company   ,Aquired_Date   ,Mic_Info   ,Status   ,wellid          ,Startdep ,(m ,MD)   ,Enddep ,(m ,MD)   ,Groupf   ,Formation   ,Member   ,Period   ,Epoch   ,Age   ,Base   ,Additive   ,TVD_Start   ,TVD_End   ,Prod_Date     ,25+Xnor28ab177_am   ,25nor28ab177_am   ,X25nor28ab177_am   ,25nor29ab177_am   ,25nor30ab177_am   ,25nor31ab177_am   ,30nor32ab_am   ,19/3_am   ,20/3_am   ,21/3_am   ,22/3_am   ,23/3_am   ,24/3_am   ,25/3R_am   ,25/3S_am   ,24/4_am   ,26/3_am   ,26/3R_am   ,26/3S_am   ,28/3R_am   ,28/3S_am   ,29/3R_am   ,29/3S_am   ,27Ts_am   ,27Tm_am   ,30/3R_am   ,30/3S_am   ,29,30bisnorhopane_am   ,27b_am    ,25nor29ab191_am   ,28ab_am   ,29ab_am   ,29Ts_am   ,25nor30ab191_am   ,29ba_am   ,30D_am    ,30O_am   ,30ab_am    ,30D13_am   ,30ba_am   ,30nor29ab191_am   ,30bb_am   ,30G_am    ,30Oa_am   ,30Ob_am   ,31abS_am   ,31abR_am   ,31ba_am   ,32abS_am   ,32abR_am   ,33abS_am   ,33abR_am   ,34abS_am   ,34abR_am   ,35abS_am   ,35abR_am   ,24baa_am   ,4D21a_am   ,2D20ba_am   ,4D27aaR_am   ,21aa_am   ,21bb_am   ,22aa_am   ,22bb_am   ,23aa_am   ,23bb_am   ,27dbS_am   ,27dbR_am   ,27daR_am   ,27daS_am   ,27aaS_am   ,27bbR217_am   ,27bbS217_am   ,27aaR_am   ,28dbSA_am   ,28dbSB_am   ,28dbRA_am   ,28dbRB_am   ,28daR_am   ,28daR+27aaS_am   ,28daS_am   ,27bbS+28daS_am   ,28aaS_am   ,28bbR217_am   ,28bbS217_am   ,28aaR_am   ,27bbR+29dbS_am   ,27bbS_am   ,29dbS_am   ,29dbR_am   ,29daR_am   ,29daS_am   ,28bbR+29daS_am   ,29aaS_am   ,29bbR217_am   ,29bbs217_am   ,29aaR_am   ,30dbS_am   ,30dbR_am   ,30daR_am   ,30daS_am   ,30aaS_am   ,30bbR217_am   ,30bbS217_am   ,30aaR_am   ,27bbR218_am   ,27bbS218_am   ,28bbR218_am   ,28bbS218_am   ,29bbR218_am   ,29bbS218_am   ,30bbR218_am   ,30bbS218_am   ,M28aa_am   ,M29aa_am   ,M30aa_am   ,M30D_am   ,TPPa_am   
11.0   ,NO        ,'NO 7324/8-1   ,COCH   ,       ,SHALE                          ,2780103.0   ,1405.0   ,37.0   ,s678_66.D      ,DS150514         ,HP5975       ,GC-MSD-SAT   ,MSD2_B   ,Marian     ,STATOIL   ,21-mai-2014    ,           ,OK       ,2.000011295E9   ,678.66   ,   ,      ,678.66 ,   ,      ,         ,            ,         ,         ,        ,      ,       ,           ,            ,          ,12-des-2014   ,                    ,1534.95           ,1451.98            ,1742.37           ,553.13            ,13593.3           ,               ,5061.18   ,7259.88   ,15321.8   ,          ,36714.3   ,27297.2   ,13081.6    ,12583.8    ,6444.01   ,          ,15847.3    ,15543.1    ,21240.3    ,21530.7    ,23079.5    ,22554.0    ,39300.2   ,23452.9   ,           ,           ,15667.5                ,15183.5   ,3056.07           ,1465.81   ,77079.2   ,30422.4   ,843.53            ,9831.96   ,22277.5   ,         ,119613.0   ,7425.82    ,12532.3   ,7024.8            ,          ,5102.66   ,3899.59   ,6471.67   ,62670.1    ,42494.5    ,9140.54   ,37267.4    ,28209.8    ,34142.2    ,21503.1    ,18184.3    ,13081.6    ,10191.5    ,12666.8    ,21081.1    ,           ,            ,             ,11660.5   ,13377.6   ,9643.89   ,6708.79   ,          ,          ,26655.5    ,16851.8    ,           ,           ,           ,              ,              ,9444.22    ,            ,            ,            ,            ,           ,                 ,           ,                 ,           ,              ,              ,           ,                 ,           ,           ,           ,           ,           ,                 ,19168.0    ,18888.4       ,18249.5       ,16552.3    ,           ,           ,           ,           ,           ,              ,              ,           ,25637.2       ,17610.6       ,12678.8       ,17730.4       ,28272.8       ,27514.0       ,9903.45       ,8685.49       ,           ,           ,           ,          ,2276.2    
12.0   ,NO        ,'NO 7324/8-1   ,COCH   ,       ,SANDSTONE(LIGHT)               ,2780104.0   ,1405.0   ,38.0   ,s682_91.D      ,DS150514         ,HP5975       ,GC-MSD-SAT   ,MSD2_B   ,Marian     ,STATOIL   ,21-mai-2014    ,           ,OK       ,2.000011295E9   ,682.89   ,   ,      ,682.91 ,   ,      ,         ,            ,         ,         ,        ,      ,       ,           ,            ,          ,12-des-2014   ,                    ,1891.99           ,1739.76            ,1957.23           ,1130.85           ,14657.5           ,               ,5175.8    ,7024.3    ,14875.0   ,          ,35034.5   ,27814.5   ,13309.2    ,12548.0    ,6980.8    ,          ,15331.7    ,14940.2    ,21007.6    ,20724.9    ,21399.1    ,21225.1    ,37448.4   ,23878.3   ,           ,           ,15005.5                ,14461.8   ,3001.09           ,1848.5    ,74744.6   ,29902.2   ,1109.1            ,9546.95   ,22464.7   ,         ,122323.0   ,5502.0     ,13344.4   ,6132.67           ,          ,5197.54   ,3892.72   ,5871.7    ,57781.9    ,38187.8    ,8350.87   ,34164.6    ,26988.1    ,32163.9    ,18572.0    ,16092.8    ,11134.5    ,9155.51    ,10830.0    ,20487.8    ,           ,            ,             ,11084.3   ,13408.0   ,9357.31   ,6594.08   ,          ,          ,25622.7    ,15920.0    ,           ,           ,           ,              ,              ,9106.11    ,            ,            ,            ,            ,           ,                 ,           ,                 ,           ,              ,              ,           ,                 ,           ,           ,           ,           ,           ,                 ,17521.4    ,17741.2       ,16265.4       ,13659.2    ,           ,           ,           ,           ,           ,              ,              ,           ,23738.7       ,16328.2       ,12340.3       ,17019.0       ,28762.7       ,27286.9       ,9168.91       ,8478.1        ,           ,           ,           ,          ,2260.83   
13.0   ,NO        ,'NO 7324/8-1   ,COCH   ,       ,SANDSTONE                      ,2780105.0   ,1405.0   ,39.0   ,s685_45.D      ,DS150514         ,HP5975       ,GC-MSD-SAT   ,MSD2_B   ,Marian     ,STATOIL   ,21-mai-2014    ,           ,OK       ,2.000011295E9   ,685.44   ,   ,      ,685.45 ,   ,      ,         ,            ,         ,         ,        ,      ,       ,           ,            ,          ,12-des-2014   ,                    ,1288.99           ,1219.58            ,1864.08           ,1388.14           ,13950.8           ,               ,5532.74   ,7099.36   ,14932.5   ,          ,38511.1   ,28893.2   ,13633.5    ,13227.0    ,7099.36   ,          ,16082.6    ,16737.0    ,21744.3    ,23122.5    ,22775.5    ,21992.2    ,39800.0   ,23796.7   ,           ,           ,16697.4                ,15963.6   ,3410.87           ,1348.48   ,79322.5   ,32006.6   ,1398.06           ,9379.88   ,23529.0   ,         ,123514.0   ,6702.75    ,13903.1   ,6910.97           ,          ,5007.23   ,4214.01   ,6772.16   ,65113.8    ,41842.6    ,10916.8   ,36686.6    ,27782.7    ,32958.5    ,21456.7    ,17629.4    ,12939.5    ,9945.05    ,11581.1    ,23333.3    ,           ,            ,             ,12212.1   ,14202.1   ,9935.74   ,6771.77   ,          ,          ,27430.7    ,16922.3    ,           ,           ,           ,              ,              ,9320.13    ,            ,            ,            ,            ,           ,                 ,           ,                 ,           ,              ,              ,           ,                 ,           ,           ,           ,           ,           ,                 ,19069.8    ,19928.7       ,18268.0       ,14746.1    ,           ,           ,           ,           ,           ,              ,              ,           ,26213.7       ,17294.5       ,13013.8       ,18368.2       ,30723.5       ,29606.8       ,9778.26       ,9062.43       ,           ,           ,           ,          ,2390.88   
14.0   ,NO        ,'NO 7324/8-1   ,COCH   ,       ,SANDSTONE                      ,2780107.0   ,1405.0   ,40.0   ,s693_56.D      ,DS150514         ,HP5975       ,GC-MSD-SAT   ,MSD2_B   ,Marian     ,STATOIL   ,21-mai-2014    ,           ,OK       ,2.000011295E9   ,693.54   ,   ,      ,693.56 ,   ,      ,         ,            ,         ,         ,        ,      ,       ,           ,            ,          ,12-des-2014   ,                    ,1174.95           ,2322.37            ,477.33            ,1230.03           ,13695.5           ,               ,4956.83   ,7132.33   ,14806.2   ,          ,35725.9   ,26932.1   ,12750.1    ,12245.2    ,6443.88   ,          ,14907.2    ,14650.2    ,20442.3    ,21975.3    ,20717.7    ,20782.0    ,36267.5   ,21654.0   ,           ,           ,15109.2                ,13732.3   ,2671.18           ,1578.84   ,74279.0   ,30695.6   ,715.99            ,9059.99   ,21984.5   ,         ,118922.0   ,6214.4     ,13089.6   ,6352.09           ,          ,4984.37   ,3974.64   ,6333.73   ,56416.1    ,37993.2    ,10684.7   ,33385.2    ,26133.5    ,31016.9    ,19854.9    ,15990.4    ,11281.4    ,8288.92    ,10556.2    ,23076.9    ,           ,            ,             ,11637.0   ,13505.8   ,9595.85   ,6626.97   ,          ,          ,25076.5    ,16275.8    ,           ,           ,           ,              ,              ,8164.43    ,            ,            ,            ,            ,           ,                 ,           ,                 ,           ,              ,              ,           ,                 ,           ,           ,           ,           ,           ,                 ,16872.3    ,18184.4       ,18370.0       ,14022.7    ,           ,           ,           ,           ,           ,              ,              ,           ,23008.8       ,15732.4       ,11557.4       ,15878.2       ,28018.8       ,27939.3       ,8853.63       ,8482.52       ,           ,           ,           ,          ,2226.66   
15.0   ,NO        ,'NO 7324/8-1   ,COCH   ,       ,SANDSTONE                      ,2780109.0   ,1405.0   ,3.0    ,s709_07.D      ,DS190514         ,HP5975       ,GC-MSD-SAT   ,MSD2_B   ,Marian     ,STATOIL   ,21-mai-2014    ,           ,OK       ,2.000011295E9   ,709.06   ,   ,      ,709.07 ,   ,      ,         ,            ,         ,         ,        ,      ,       ,           ,            ,          ,12-des-2014   ,                    ,1855.61           ,1808.63            ,1503.28           ,704.66            ,13177.2           ,               ,5003.09   ,7023.12   ,13975.8   ,          ,35256.5   ,26918.0   ,12355.1    ,11767.8    ,6107.06   ,          ,14727.4    ,14539.5    ,19848.0    ,20764.0    ,20176.8    ,21092.9    ,36078.6   ,22384.7   ,           ,           ,14938.8                ,14586.5   ,2301.89           ,1761.65   ,72321.7   ,28562.3   ,704.66            ,8150.58   ,21116.3   ,         ,112162.0   ,6647.3     ,11044.0   ,6341.95           ,          ,4815.18   ,3358.88   ,5919.15   ,55950.1    ,37981.2    ,11133.6   ,33588.8    ,24052.4    ,29736.7    ,17240.7    ,15667.0    ,10898.8    ,7704.29    ,9771.3     ,22500.0    ,           ,            ,             ,11666.8   ,13464.3   ,9733.64   ,6409.96   ,          ,          ,24486.7    ,15974.0    ,           ,           ,           ,              ,              ,8444.87    ,            ,            ,            ,            ,           ,                 ,           ,                 ,           ,              ,              ,           ,                 ,           ,           ,           ,           ,           ,                 ,17873.3    ,16855.8       ,16652.3       ,13125.2    ,           ,           ,           ,           ,           ,              ,              ,           ,23944.1       ,16007.9       ,12175.5       ,16754.1       ,27403.4       ,27573.0       ,9258.83       ,8410.95       ,           ,           ,           ,          ,2102.74   
16.0   ,NO        ,'NO 7324/8-1   ,DC     ,       ,TYPE MHC                       ,2779745.0   ,1405.0   ,28.0   ,s719.D         ,DS150514         ,HP5975       ,GC-MSD-SAT   ,MSD2_B   ,Marian     ,STATOIL   ,21-mai-2014    ,           ,OK       ,2.000011295E9   ,716.0    ,   ,      ,719.0  ,   ,      ,         ,            ,         ,         ,        ,      ,       ,           ,            ,          ,12-des-2014   ,                    ,936.37            ,731.88             ,774.93            ,613.49            ,5435.27           ,               ,1474.52   ,2238.68   ,4854.07   ,          ,12571.1   ,9740.43   ,4800.25    ,4455.84    ,3271.92   ,          ,7038.94    ,6511.56    ,7609.37    ,7856.92    ,7598.61    ,7760.05    ,14960.4   ,9126.94   ,           ,           ,5478.32                ,5220.01   ,1216.21           ,764.17    ,30372.9   ,11634.7   ,570.43            ,3519.47   ,8524.22   ,         ,45842.4    ,2690.73    ,5012.07   ,2809.12           ,          ,1775.88   ,1087.05   ,1894.27   ,23807.5    ,15649.3    ,3379.55   ,13615.1    ,10300.1    ,11763.9    ,7157.33    ,6436.21    ,4423.55    ,3627.1     ,4186.77    ,22222.2    ,           ,            ,             ,3822.95   ,4802.0    ,3201.34   ,2346.61   ,          ,          ,9588.47    ,6169.56    ,           ,           ,           ,              ,              ,3729.71    ,            ,            ,            ,            ,           ,                 ,           ,                 ,           ,              ,              ,           ,                 ,           ,           ,           ,           ,           ,                 ,6573.62    ,7008.75       ,6962.13       ,5516.86    ,           ,           ,           ,           ,           ,              ,              ,           ,9168.87       ,6200.64       ,4708.76       ,6744.56       ,10722.9       ,10318.9       ,3449.98       ,3201.34       ,           ,           ,           ,          ,916.89    
17.0   ,NO        ,'NO 7324/8-1   ,DC     ,       ,TYPE MHC                       ,2779746.0   ,1405.0   ,29.0   ,s728.D         ,DS150514         ,HP5975       ,GC-MSD-SAT   ,MSD2_B   ,Marian     ,STATOIL   ,21-mai-2014    ,           ,OK       ,2.000011295E9   ,725.0    ,   ,      ,728.0  ,   ,      ,         ,            ,         ,         ,        ,      ,       ,           ,            ,          ,12-des-2014   ,                    ,1056.23           ,970.59             ,942.04            ,913.5             ,5894.9            ,               ,2255.19   ,3268.6    ,6737.02   ,          ,15029.8   ,12032.4   ,5552.33    ,5637.98    ,2997.4    ,          ,6622.84    ,6180.36    ,8449.83    ,8749.57    ,8421.28    ,8264.27    ,16300.2   ,10433.8   ,           ,           ,6451.56                ,5852.08   ,1455.88           ,984.86    ,31758.2   ,12332.2   ,556.66            ,4496.11   ,9249.13   ,         ,50043.9    ,2654.84    ,6086.8    ,2740.48           ,          ,2041.09   ,1341.7    ,2554.93   ,25121.1    ,17856.0    ,4010.81   ,14815.7    ,11547.1    ,13417.0    ,7793.25    ,7208.04    ,5024.22    ,3696.8     ,4496.11    ,21176.5    ,           ,            ,             ,5214.12   ,5770.57   ,4410.36   ,2905.89   ,          ,          ,11067.1    ,7068.95    ,           ,           ,           ,              ,              ,4039.4     ,            ,            ,            ,            ,           ,                 ,           ,                 ,           ,              ,              ,           ,                 ,           ,           ,           ,           ,           ,                 ,7563.57    ,7666.61       ,7419.3        ,6038.49    ,           ,           ,           ,           ,           ,              ,              ,           ,10469.5       ,7378.09       ,5399.6        ,7316.26       ,11973.9       ,12035.8       ,4018.79       ,3482.95       ,           ,           ,           ,          ,989.24    
18.0   ,NO        ,'NO 7324/8-1   ,DC     ,       ,TYPE MHC                       ,2779747.0   ,1405.0   ,30.0   ,s743.D         ,DS150514         ,HP5975       ,GC-MSD-SAT   ,MSD2_B   ,Marian     ,STATOIL   ,21-mai-2014    ,           ,OK       ,2.000011295E9   ,740.0    ,   ,      ,743.0  ,   ,      ,         ,            ,         ,         ,        ,      ,       ,           ,            ,          ,12-des-2014   ,                    ,304.07            ,255.42             ,176.36            ,170.28            ,1806.19           ,               ,1082.5    ,1423.06   ,2675.84   ,          ,5351.69   ,3740.1    ,1593.34    ,1587.26    ,912.22    ,          ,1830.52    ,1781.87    ,2396.1     ,2475.15    ,2475.15    ,2329.2     ,4609.75   ,3867.81   ,           ,           ,1775.79                ,1684.56   ,523.01            ,273.67    ,11013.5   ,3855.65   ,182.44            ,2134.59   ,2639.35   ,         ,15869.5    ,766.26     ,2562.11   ,918.3             ,          ,675.04    ,346.64    ,650.72    ,8629.59    ,5971.99    ,1775.79   ,4755.7     ,3727.94    ,4001.6     ,2347.44    ,2292.71    ,1569.02    ,1234.54    ,1271.03    ,20689.7    ,           ,            ,             ,2010.84   ,2256.71   ,1633.26   ,992.25    ,          ,          ,3055.78    ,1949.38    ,           ,           ,           ,              ,              ,1220.55    ,            ,            ,            ,            ,           ,                 ,           ,                 ,           ,              ,              ,           ,                 ,           ,           ,           ,           ,           ,                 ,2151.34    ,1966.94       ,1887.91       ,1931.81    ,           ,           ,           ,           ,           ,              ,              ,           ,2985.53       ,1958.16       ,1492.76       ,1966.94       ,3284.08       ,3284.08       ,1018.59       ,948.35        ,           ,           ,           ,          ,333.68    
19.0   ,NO        ,'NO 7324/8-1   ,DC     ,       ,TYPE SR                        ,2779741.0   ,1405.0   ,32.0   ,s761.D         ,DS150514         ,HP5975       ,GC-MSD-SAT   ,MSD2_B   ,Marian     ,STATOIL   ,21-mai-2014    ,           ,OK       ,2.000011295E9   ,758.0    ,   ,      ,761.0  ,   ,      ,         ,            ,         ,         ,        ,      ,       ,           ,            ,          ,12-des-2014   ,                    ,37.55             ,61.45              ,47.79             ,54.62             ,484.78            ,               ,191.18    ,177.52    ,297.01    ,          ,600.85    ,454.05    ,225.32     ,211.66     ,368.7     ,          ,286.77     ,273.11     ,348.22     ,389.19     ,337.98     ,341.39     ,744.23    ,2806.23   ,           ,           ,252.63                 ,252.63    ,290.18            ,133.14    ,4700.95   ,652.06    ,51.21             ,1935.69   ,450.64    ,         ,4176.49    ,157.04     ,1515.13   ,228.73            ,          ,126.32    ,40.97     ,47.79     ,3079.35    ,2113.21    ,1116.35   ,1341.67    ,904.69     ,802.27     ,570.12     ,433.57     ,355.05     ,201.42     ,153.63     ,21276.6    ,           ,            ,             ,177.46    ,202.1     ,147.88    ,128.16    ,          ,          ,478.14     ,295.76     ,           ,           ,           ,              ,              ,266.18     ,            ,            ,            ,            ,           ,                 ,           ,                 ,           ,              ,              ,           ,                 ,           ,           ,           ,           ,           ,                 ,414.06     ,335.19        ,354.91        ,463.36     ,           ,           ,           ,           ,           ,              ,              ,           ,468.29        ,315.48        ,236.61        ,325.34        ,502.79        ,547.15        ,162.67        ,157.74        ,           ,           ,           ,          ,73.94     
20.0   ,NO        ,'NO 7324/8-1   ,MUD    ,       ,HC                             ,2779610.0   ,1405.0   ,31.0   ,s761_mud.D     ,DS150514         ,HP5975       ,GC-MSD-SAT   ,MSD2_B   ,Marian     ,STATOIL   ,21-mai-2014    ,           ,NDP      ,2.000011295E9   ,761.0    ,   ,      ,761.0  ,   ,      ,         ,            ,         ,         ,        ,      ,       ,           ,            ,          ,12-des-2014   ,                    ,4.77              ,6.36               ,9.53              ,12.71             ,23.83             ,               ,3.18      ,11.12     ,17.48     ,          ,34.96     ,27.01     ,12.71      ,14.3       ,12.71     ,          ,12.71      ,12.71      ,14.3       ,17.48      ,7.94       ,12.71      ,41.31     ,38.14     ,           ,           ,12.71                  ,12.71     ,11.12             ,17.48     ,84.22     ,36.55     ,17.48             ,31.78     ,25.42     ,         ,100.16     ,19.07      ,9.2       ,14.3              ,          ,47.67     ,23.83     ,28.6      ,71.5       ,61.97      ,22.25     ,50.85      ,36.55      ,50.85      ,54.03      ,31.78      ,34.96      ,49.26      ,22.25      ,21428.6    ,           ,            ,             ,9.18      ,16.06     ,4.59      ,11.47     ,          ,          ,27.53      ,22.94      ,           ,           ,           ,              ,              ,29.83      ,            ,            ,            ,            ,           ,                 ,           ,                 ,           ,              ,              ,           ,                 ,           ,           ,           ,           ,           ,                 ,20.65      ,20.65         ,18.35         ,18.35      ,           ,           ,           ,           ,           ,              ,              ,           ,34.41         ,22.94         ,18.35         ,20.65         ,32.12         ,27.53         ,6.88          ,4.59          ,           ,           ,           ,          ,2.29      
21.0   ,NO        ,'NO 7324/8-1   ,DC     ,       ,TYPE MHC                       ,2779748.0   ,1405.0   ,34.0   ,s773.D         ,DS150514         ,HP5975       ,GC-MSD-SAT   ,MSD2_B   ,Marian     ,STATOIL   ,21-mai-2014    ,           ,OK       ,2.000011295E9   ,770.0    ,   ,      ,773.0  ,   ,      ,         ,            ,         ,         ,        ,      ,       ,           ,            ,          ,12-des-2014   ,                    ,32.51             ,48.76              ,43.34             ,59.6              ,742.26            ,               ,633.9     ,563.47    ,807.28    ,          ,1083.59   ,704.34    ,308.82     ,265.48     ,758.52    ,          ,297.99     ,297.99     ,346.75     ,373.84     ,281.73     ,352.17     ,812.7     ,6078.96   ,           ,           ,265.48                 ,243.81    ,595.98            ,113.78    ,8338.25   ,693.5     ,173.38            ,3749.23   ,525.54    ,         ,6572.45    ,37.93      ,3031.83   ,254.64            ,          ,184.21    ,59.6      ,59.6      ,5233.75    ,3575.86    ,2102.17   ,1993.81    ,1462.85    ,964.4      ,818.11     ,590.56     ,493.04     ,335.91     ,200.47     ,20952.4    ,           ,            ,             ,461.55    ,445.91    ,336.39    ,211.22    ,          ,          ,508.49     ,328.56     ,           ,           ,           ,              ,              ,461.55     ,            ,            ,            ,            ,           ,                 ,           ,                 ,           ,              ,              ,           ,                 ,           ,           ,           ,           ,           ,                 ,547.61     ,297.27        ,375.5         ,766.65     ,           ,           ,           ,           ,           ,              ,              ,           ,469.38        ,344.21        ,234.69        ,344.21        ,531.96        ,571.08        ,156.46        ,148.64        ,           ,           ,           ,          ,125.17    
22.0   ,NO        ,'NO 7324/8-1   ,DC     ,       ,TYPE MHC                       ,2779750.0   ,1405.0   ,35.0   ,s830.D         ,DS150514         ,HP5975       ,GC-MSD-SAT   ,MSD2_B   ,Marian     ,STATOIL   ,21-mai-2014    ,           ,OK       ,2.000011295E9   ,827.0    ,   ,      ,830.0  ,   ,      ,         ,            ,         ,         ,        ,      ,       ,           ,            ,          ,12-des-2014   ,                    ,260.95            ,159.94             ,218.86            ,109.43            ,1633.06           ,               ,1313.18   ,1380.52   ,2466.42   ,          ,4352.01   ,3274.53   ,1330.01    ,1245.84    ,1127.99   ,          ,1633.06    ,1565.71    ,1936.1     ,2070.78    ,1919.26    ,1978.19    ,3889.03   ,5219.04   ,           ,           ,1456.28                ,1271.09   ,580.83            ,227.28    ,10968.4   ,2895.73   ,101.01            ,2996.74   ,2340.15   ,         ,13438.5    ,563.99     ,2994.15   ,597.67            ,          ,496.65    ,277.79    ,361.97    ,8333.63    ,5740.95    ,2079.2    ,4158.4     ,3181.93    ,3123.01    ,1944.51    ,1717.23    ,1296.34    ,875.45     ,1094.32    ,22105.3    ,           ,            ,             ,1956.86   ,1871.78   ,1519.3    ,838.65    ,          ,          ,2771.21    ,1725.93    ,           ,           ,           ,              ,              ,875.12     ,            ,            ,            ,            ,           ,                 ,           ,                 ,           ,              ,              ,           ,                 ,           ,           ,           ,           ,           ,                 ,1762.39    ,1494.99       ,1482.84       ,1543.61    ,           ,           ,           ,           ,           ,              ,              ,           ,2272.87       ,1482.84       ,1081.74       ,1519.3        ,2333.65       ,2406.57       ,765.73        ,729.27        ,           ,           ,           ,          ,291.71    
